transaction_amount;hour_of_day;is_weekend;num_items;customer_age;prev_transactions;distance_from_home;device_type;network_quality;is_first_transaction;store_type;velocity_score;is_fraud
124,84;3;0;5;36;8;6,18;0;62,06;0;0;3,64;0
81,72;3;0;3;35;0;11,15;0;47,22;0;0;5,25;0
48,71;2;0;4;52;9;68,23;1;75,31;0;1;4,05;0
127,01;3;0;1;18;2;24,44;2;64,73;0;0;6,87;0
95,57;3;0;7;35;13;55,81;0;75,31;0;0;0,43;0
158,48;3;0;3;19;4;4,73;1;81,16;0;1;3,18;0
1,0;2;1;4;35;1;0,58;1;100,0;0;0;3,9;0
183,36;3;0;5;51;7;19,77;0;43,63;0;0;4,99;1
46,02;1;1;3;23;7;53,15;0;52,02;0;0;3,24;0
52,45;3;0;5;45;4;42,76;0;64,88;0;0;7,67;0
120,65;3;0;7;35;0;60,42;1;71,81;0;0;4,99;0
99,48;3;0;3;29;4;48,63;2;77,39;0;1;4,99;0
115,62;2;0;5;18;13;17,34;0;75,31;1;1;2,87;0
100,15;2;0;3;54;2;13,13;2;85,78;0;0;6,81;0
140,46;3;0;4;24;7;7,49;2;100,0;0;1;4,99;0
80,35;2;0;2;57;1;1,11;0;100,0;1;0;4,44;0
75,15;1;0;4;31;0;26,82;1;100,0;0;0;5,72;0
131,42;2;0;1;18;0;9,75;0;100,0;0;0;4,5;0
126,66;2;0;3;64;1;24,1;0;80,97;0;1;5,17;0
127,83;3;0;3;39;7;11,38;0;81,81;0;1;5,26;0
72,51;2;0;2;18;2;68,23;0;89,75;0;0;4,16;0
112,57;3;0;2;37;1;4,48;2;91,08;0;0;6,9;0
206,78;2;1;3;18;2;6,13;2;79,58;0;0;2,95;0
122,89;2;0;4;25;2;0,94;2;88,15;0;0;4,34;0
99,48;2;0;7;35;1;3,95;2;35,27;0;0;4,99;0
98,21;2;0;2;21;3;13,56;0;84,78;0;1;5,68;0
164,49;1;0;3;18;0;11,54;0;46,79;1;1;1,61;0
59,21;2;0;4;48;2;19,02;0;88,57;1;0;5,48;0
51,51;1;0;2;41;10;8,1;1;48,61;0;0;3,9;0
84,95;2;0;3;57;0;0,22;0;53,87;0;0;3,04;0
145,2;3;0;1;61;2;17,32;1;64,03;0;0;1,83;0
193,44;3;0;3;37;7;29,2;0;80,46;0;0;2,43;0
90,79;3;0;4;24;4;8,83;2;100,0;0;0;5,12;0
114,94;2;0;4;59;3;35,45;0;75,95;0;1;3,95;0
132,29;2;0;3;22;1;40,15;1;87,6;0;1;4,99;0
112,19;2;0;3;50;5;9,77;1;75,31;0;1;4,58;0
76,04;2;0;4;29;4;2,59;2;90,98;0;0;6,66;0
81,04;1;1;1;34;2;43,13;0;77,07;0;1;1,69;0
123,98;2;0;2;21;1;37,43;2;75,31;0;0;4,32;0
69,09;2;0;3;42;13;11,39;1;100,0;0;1;3,1;0
219,58;3;0;5;35;0;18,16;1;75,31;0;0;4,99;0
81,39;2;0;3;32;1;17,32;1;76,68;0;1;3,86;0
111,61;2;0;6;24;1;2,91;1;60,9;0;0;6,6;0
52,22;2;0;2;49;1;36,13;1;84,96;0;0;5,84;0
159,43;1;1;1;18;3;5,91;0;71,62;0;0;4,73;0
192,78;1;0;5;28;1;18,86;2;75,41;0;1;7,41;0
103,77;2;0;2;63;1;57,68;1;78,62;0;0;5,56;0
53,84;2;0;2;27;1;17,32;2;30,12;0;0;6,07;0
27,12;2;0;1;48;8;12,6;2;91,76;0;0;1,78;0
108,81;1;0;3;35;0;6,46;0;88,99;0;1;3,48;0
32,37;2;0;3;48;13;25,06;0;56,58;0;0;5,45;0
107,44;3;0;5;35;3;13,66;0;38,18;1;1;4,99;0
176,62;3;0;2;25;3;16,45;0;60,26;0;1;7,22;1
93,45;2;0;3;27;6;11,92;2;65,8;0;1;4,99;0
1,0;3;0;6;35;3;6,51;0;65,51;0;0;2,58;0
174,54;3;0;5;29;1;3,58;2;84,6;0;0;8,83;0
83,61;2;0;1;37;3;1,16;2;66,53;0;0;6,04;0
160,9;2;0;0;49;0;43,7;0;75,31;0;0;8,43;0
123,66;2;0;1;35;0;0,49;1;64,49;0;0;3,05;0
159,47;1;0;3;20;1;15,24;1;59,99;0;0;4,35;0
113,13;2;0;6;35;1;19,48;2;87,8;0;0;4,99;0
70,01;1;0;1;28;3;9,88;2;83,79;0;0;1,81;1
162,17;2;0;0;38;12;15,32;0;53,92;0;1;6,87;0
126,1;3;0;1;61;2;2,62;0;68,27;0;1;1,34;0
115,38;2;0;5;48;13;33,6;2;100,0;0;0;6,9;1
131,8;2;0;2;30;5;2,37;1;46,83;0;0;3,95;0
100,37;2;0;0;52;0;14,38;2;57,69;0;0;4,99;0
32,23;2;0;3;34;1;17,32;1;74,23;0;0;1,39;0
99,48;3;0;1;18;5;45,63;2;88,14;0;0;0,0;0
58,07;3;0;2;18;1;32,11;0;49,18;1;0;7,06;0
8,44;1;0;1;29;1;68,23;1;80,48;0;1;4,73;0
165,09;2;0;5;24;1;17,32;2;75,31;0;0;2,26;0
109,39;3;0;2;35;11;3,67;1;82,38;0;1;3,6;0
37,51;2;0;3;33;2;0,02;2;84,3;0;0;5,31;0
68,36;2;0;2;48;3;10,35;2;67,82;0;1;5,17;0
82,59;3;1;5;55;3;1,54;0;70,06;1;0;4,77;0
2,53;1;1;2;27;3;26,0;1;82,03;0;0;3,26;0
74,51;1;0;1;24;0;37,61;1;100,0;0;0;4,68;0
113,5;3;0;2;48;9;17,09;1;70,96;0;1;0,72;0
177,43;1;0;1;39;0;2,89;2;88,53;1;0;6,25;1
93,37;3;0;7;57;1;17,32;0;77,19;0;0;4,28;0
176,05;3;0;3;18;13;34,54;1;59,78;0;0;3,23;0
73,49;3;0;5;29;13;8,62;0;76,38;0;0;4,12;0
174,8;3;0;3;35;13;20,99;2;61,29;0;0;3,92;0
85,41;1;0;5;21;3;17,32;1;87,88;0;1;4,86;0
104,23;2;0;2;52;3;27,99;0;100,0;0;0;5,63;0
51,66;2;0;1;19;7;17,32;1;72,44;0;1;1,87;0
69,12;3;0;5;40;3;68,23;2;100,0;0;0;5,28;0
99,48;2;0;3;44;8;49,85;1;100,0;0;0;1,97;0
162,76;2;1;1;35;1;9,66;0;57,72;0;0;3,67;0
99,48;2;0;3;46;2;8,83;1;85,14;0;0;6,15;1
65,03;2;0;2;39;2;57,71;1;84,12;0;0;4,97;0
67,42;3;0;1;57;6;9,43;1;73,46;0;1;2,61;0
61,1;3;0;5;27;6;57,76;2;85,85;0;1;4,48;0
136,92;2;0;6;48;1;17,32;2;87,79;0;0;3,91;0
181,84;3;0;4;35;1;68,23;1;80,29;1;0;1,85;0
172,62;2;0;4;21;10;0,13;0;38,74;1;1;6,37;0
86,87;2;0;3;56;1;4,62;0;46,72;0;0;4,99;0
204,48;2;1;2;31;4;3,44;2;88,98;0;0;4,63;0
1,0;2;0;1;35;1;17,32;2;74,93;0;0;3,12;0
86,17;3;0;2;43;0;37,59;1;57,14;0;0;0,21;0
81,64;1;0;2;28;1;10,84;0;75,31;0;0;6,25;1
144,51;3;0;3;46;13;18,95;1;69,6;0;0;4,99;1
148,92;2;0;3;36;0;4,87;0;75,8;0;0;6,55;1
130,79;2;0;7;35;2;24,6;1;79,19;1;0;7,38;0
98,37;2;1;3;38;13;3,14;2;67,11;0;0;2,01;0
56,64;3;0;2;58;1;30,13;2;51,71;0;1;6,94;0
37,07;2;0;5;18;3;1,22;2;60,63;0;1;4,99;0
149,6;3;0;2;30;1;45,77;0;70,39;0;0;7,14;0
123,33;2;0;5;35;2;29,06;0;92,82;0;1;4,41;0
126,83;2;0;6;18;2;60,16;0;56,79;0;0;5,79;0
1,0;2;0;4;28;4;10,97;0;100,0;0;1;5,27;0
44,84;2;0;1;35;0;11,71;0;77,27;0;1;4,99;0
75,4;3;0;1;18;7;47,17;1;39,14;0;0;6,68;0
157,3;2;0;3;27;3;19,14;0;65,13;0;0;1,64;0
97,49;3;0;3;61;0;16,32;0;75,31;1;0;4,84;0
56,91;3;0;3;23;5;2,37;0;100,0;0;0;6,08;0
40,16;2;0;6;18;1;61,23;0;67,57;0;1;4,99;0
128,53;3;0;4;18;0;52,14;0;14,44;0;0;7,41;1
74,18;2;0;3;27;0;68,23;0;97,88;0;0;3,61;0
40,68;3;0;3;33;1;17,67;0;87,29;1;0;4,99;0
158,93;2;0;4;26;6;11,66;2;37,14;0;1;9,3;0
54,97;2;0;1;33;3;17,32;1;84,74;0;1;2,76;0
86,83;2;0;2;26;4;19,42;1;51,57;0;1;1,22;0
59,78;2;0;0;66;8;13,51;2;100,0;0;0;4,99;0
27,82;2;0;3;35;13;4,75;0;67,18;0;1;0,47;0
115,57;1;0;2;43;8;11,7;1;100,0;1;0;6,06;0
178,08;2;0;3;30;3;17,32;1;64,57;0;0;8,59;0
173,58;1;1;1;29;13;19,0;0;70,09;0;0;3,62;0
130,95;3;0;3;40;6;23,7;0;75,31;0;0;7,2;0
144,71;2;0;2;32;7;3,28;0;89,99;0;0;4,99;0
78,81;2;0;0;35;1;26,08;0;72,47;1;0;4,99;0
99,48;2;0;0;18;2;10,48;0;65,4;0;1;4,99;0
53,04;1;0;3;35;0;5,9;2;88,23;0;0;7,63;0
85,37;3;1;1;52;10;4,35;0;84,34;0;1;5,2;0
118,37;3;0;2;35;11;5,17;1;100,0;0;1;4,99;0
80,61;3;0;3;18;1;19,17;0;75,31;0;1;6,14;1
79,52;1;1;2;35;3;29,64;0;67,17;0;0;5,88;0
142,62;3;0;2;35;13;40,83;0;88,99;0;0;4,99;0
30,23;3;0;3;55;2;4,36;0;65,87;0;0;4,52;0
134,26;3;0;4;24;4;36,75;2;84,96;0;1;4,57;0
103,78;2;0;1;23;3;0,31;1;66,42;1;0;7,01;0
162,96;2;0;3;26;6;58,34;1;62,27;0;1;6,75;0
1,04;3;0;3;53;13;4,8;1;100,0;1;0;4,24;0
54,62;2;0;5;35;2;29,63;1;97,13;0;1;2,8;0
115,35;3;0;6;55;13;6,86;0;81,55;0;0;6,47;0
154,29;2;0;4;48;4;17,32;0;64,49;0;0;2,28;0
95,24;3;0;3;38;3;14,46;2;69,9;0;0;4,22;1
93,62;2;0;2;31;0;45,4;0;100,0;0;0;7,64;1
84,25;3;0;3;26;4;0,24;1;75,09;0;0;6,8;0
70,51;3;0;2;26;6;11,23;1;56,79;0;0;4,4;1
38,13;2;0;1;50;9;40,88;2;75,31;0;0;6,81;0
67,93;1;0;2;43;5;18,49;0;75,31;0;1;3,94;0
131,09;3;0;3;52;3;0,99;1;100,0;1;1;4,99;0
43,36;2;1;2;35;2;17,42;2;37,85;0;1;4,99;0
95,04;2;0;1;35;5;68,23;1;71,59;0;0;3,59;0
214,94;2;0;6;45;3;17,32;2;93,82;0;0;4,99;0
36,29;1;0;2;35;13;28,66;1;75,31;0;0;4,72;0
51,67;2;0;1;18;1;25,63;1;75,12;0;1;5,44;0
148,17;2;0;5;38;2;31,1;1;100,0;0;1;7,12;0
92,3;2;0;3;23;3;20,0;0;75,31;0;0;4,5;0
99,48;3;0;5;32;13;68,23;1;80,75;0;0;5,39;0
43,83;3;0;4;39;13;22,16;2;61,5;0;0;4,99;1
37,71;3;0;3;31;9;1,87;1;75,31;0;0;5,77;0
112,04;2;0;5;26;13;7,66;0;75,31;0;0;8,21;0
140,89;2;0;2;40;13;49,2;0;91,33;0;1;6,44;1
74,7;3;0;2;23;2;59,72;1;68,65;0;1;0,0;0
99,48;2;0;5;18;1;40,45;2;62,17;0;0;5,77;1
184,23;2;0;6;50;1;12,81;0;81,06;0;0;4,99;0
109,22;3;0;5;18;3;25,55;0;70,41;0;0;3,95;0
64,85;2;0;3;35;1;30,37;2;54,73;0;0;4,93;0
116,93;2;0;2;35;0;68,23;1;91,44;0;1;3,27;0
40,91;1;0;3;39;3;18,84;0;72,48;0;0;5,01;1
139,58;2;0;5;45;3;19,9;0;94,8;0;1;5,46;0
99,31;2;0;6;23;12;0,94;0;67,76;0;0;3,07;0
157,84;2;0;4;76;4;56,45;0;75,31;0;0;0,23;0
127,05;2;0;0;45;6;38,12;1;69,39;0;0;5,65;0
49,79;3;0;3;46;13;68,23;0;79,0;0;1;2,5;0
87,57;2;0;3;48;10;1,71;0;88,56;0;0;5,29;1
107,83;3;0;1;23;7;3,74;2;50,74;0;0;4,22;0
137,94;2;0;3;42;2;2,38;2;72,87;0;0;3,81;0
99,48;2;0;7;18;2;3,46;0;82,68;0;0;4,99;0
151,55;2;0;5;18;8;24,87;0;69,73;0;0;3,22;0
50,42;2;0;1;32;0;13,07;2;100,0;0;1;3,41;0
37,24;3;0;2;18;0;8,39;1;65,96;0;0;4,56;0
83,31;2;0;1;28;2;19,02;0;100,0;0;1;4,31;0
81,36;2;0;5;59;7;13,51;2;73,66;0;1;4,71;0
111,64;2;0;0;63;3;19,86;0;55,82;0;1;2,67;0
99,51;3;0;1;47;6;5,14;1;91,04;0;0;6,4;0
99,48;2;0;0;73;13;66,25;0;64,14;0;0;3,2;0
32,89;2;0;4;20;1;26,94;1;46,69;0;0;4,99;0
77,57;2;1;2;68;8;31,3;0;100,0;0;0;7,11;0
99,48;3;1;5;34;3;7,9;0;83,35;1;1;1,8;0
99,48;2;0;6;28;9;9,82;1;56,64;0;0;4,92;0
112,33;2;0;3;22;6;36,36;0;100,0;1;0;8,69;0
45,16;2;0;4;35;5;34,74;0;57,41;0;1;5,79;0
46,54;2;0;3;54;0;9,68;0;74,19;1;0;4,38;0
104,1;2;0;3;35;7;15,74;2;98,6;0;0;7,29;0
110,22;1;0;3;36;5;32,92;0;31,96;0;0;3,84;0
79,45;3;0;4;33;4;17,15;0;71,42;0;0;3,82;0
68,65;2;0;4;23;1;17,32;1;75,31;0;0;4,02;0
76,51;2;1;1;32;1;10,71;1;67,07;0;0;6,45;0
196,76;2;0;2;39;8;13,93;0;95,05;0;0;4,16;0
2,4;1;0;2;18;3;17,32;2;73,65;0;1;6,36;0
219,58;1;0;4;35;2;53,22;1;56,37;0;0;4,16;0
159,01;3;0;2;58;3;53,72;1;60,49;0;0;6,84;0
168,51;1;0;2;50;0;39,34;0;69,57;0;0;3,61;1
24,11;3;0;4;35;1;27,69;0;90,82;1;1;3,46;0
144,26;2;0;6;38;2;11,45;0;63,17;0;1;3,84;0
77,49;3;0;4;53;6;56,56;2;72,89;0;1;7,13;0
106,95;2;0;1;35;1;2,43;2;57,83;0;0;5,28;0
32,59;3;0;4;25;1;15,8;0;100,0;0;0;1,23;1
117,6;2;0;1;56;3;38,95;0;100,0;0;1;1,98;0
136,91;3;0;4;20;2;17,52;1;76,12;0;0;6,63;0
161,79;3;0;0;35;2;19,79;0;62,86;0;0;4,95;1
101,34;3;0;4;25;9;17,32;1;83,76;1;1;3,68;0
183,36;3;0;3;49;4;34,52;1;75,31;0;0;5,95;0
165,75;2;0;1;61;1;26,66;1;75,31;0;0;7,41;0
11,55;3;0;3;41;5;9,99;0;100,0;0;1;0,98;0
162,77;2;0;6;26;8;3,83;1;78,82;0;0;5,08;0
154,95;2;0;13;50;1;13,11;1;64,21;0;0;3,58;0
53,23;1;1;5;67;6;18,44;2;55,59;0;0;5,06;0
89,97;2;0;4;31;2;31,99;0;46,27;1;1;6,2;0
112,18;2;0;4;43;0;0,84;2;80,52;0;0;4,45;0
172,63;1;0;2;54;5;17,32;0;83,34;0;0;8,2;0
134,93;1;0;1;35;0;35,44;1;100,0;0;0;3,79;1
135,55;1;0;4;18;2;3,41;2;66,94;0;1;2,33;0
126,11;3;0;3;29;6;16,78;0;75,31;0;0;7,63;0
138,54;3;0;2;39;10;17,32;1;74,71;0;0;6,03;0
187,41;2;0;4;34;2;1,84;0;76,82;0;0;3,9;0
66,18;3;0;5;49;10;8,95;0;79,96;0;0;5,71;0
145,63;2;0;7;37;3;17,32;1;62,54;0;0;5,35;0
77,76;2;0;2;35;6;52,26;0;100,0;0;0;7,15;1
35,34;3;1;3;52;1;8,91;1;88,31;0;1;6,19;0
30,03;2;0;6;35;4;18,43;0;59,03;0;0;4,8;1
164,05;2;0;1;33;1;15,24;1;63,73;0;1;7,52;0
61,66;2;0;3;18;3;14,32;2;76,04;0;0;3,39;0
104,62;2;0;5;18;13;17,89;0;85,28;0;0;4,99;0
100,81;3;0;5;36;2;2,44;0;87,45;0;0;4,99;0
67,95;3;1;1;18;0;10,25;0;44,42;0;0;4,14;0
99,48;2;0;0;38;0;48,28;0;65,31;0;1;4,77;0
20,21;1;0;4;42;0;17,32;2;100,0;0;0;3,8;0
113,94;3;0;1;36;0;17,63;0;60,32;0;0;4,03;0
99,48;2;0;1;33;3;9,58;2;81,14;0;0;6,06;0
69,62;3;0;3;40;6;26,48;0;74,28;0;0;4,28;0
136,1;2;0;3;24;1;2,72;1;45,73;0;0;3,56;0
68,59;2;0;1;46;13;68,23;2;100,0;0;0;3,75;0
134,82;2;0;2;47;8;11,07;1;52,97;0;1;5,48;0
152,05;2;0;5;32;0;28,11;1;48,43;1;0;3,14;1
95,95;3;0;2;26;0;27,4;2;50,68;0;0;4,99;0
118,68;1;0;6;34;1;66,49;0;86,06;0;0;4,99;1
135,79;3;0;3;18;5;3,65;2;87,34;0;0;4,99;0
58,8;1;0;5;32;5;8,1;0;71,96;1;0;4,03;1
74,24;2;0;2;45;5;30,94;1;51,9;0;0;7,03;0
71,08;2;0;1;31;3;7,84;0;76,01;0;0;3,91;0
131,32;3;0;1;18;11;20,98;0;59,0;0;0;6,82;0
107,52;1;0;1;24;7;26,43;2;48,14;0;0;5,36;1
111,53;3;0;3;18;6;2,77;0;62,66;0;0;8,96;0
121,97;2;0;2;35;3;45,73;0;75,31;0;0;7,02;0
56,98;3;0;1;29;3;17,32;1;75,31;0;0;4,33;0
140,35;2;0;1;30;0;33,29;1;100,0;0;0;2,73;0
136,55;1;0;1;45;5;17,32;1;83,63;0;0;7,11;0
139,89;2;0;2;23;13;16,37;0;88,82;0;0;8,17;0
96,95;2;0;7;56;1;15,91;0;62,68;0;0;2,23;0
128,04;3;1;2;35;2;1,64;0;72,12;0;0;6,7;0
89,33;3;0;1;31;2;49,9;0;55,75;0;1;4,69;0
99,48;2;0;1;37;2;0,49;0;82,98;0;1;2,32;0
82,43;3;0;4;35;8;4,15;1;53,6;0;1;4,44;0
162,72;2;0;3;18;3;15,88;0;67,32;1;0;4,45;0
71,72;2;0;4;34;1;35,64;2;95,65;0;0;2,07;0
28,82;2;0;2;21;13;7,69;0;67,48;0;0;3,48;0
150,03;2;0;3;30;4;13,82;0;75,31;0;0;2,86;1
71,52;3;1;2;28;7;50,76;1;74,03;0;1;4,11;0
1,0;2;0;2;52;8;68,23;0;43,75;0;1;8,07;0
1,0;2;0;10;35;3;54,6;2;65,54;0;0;8,07;0
102,03;2;0;3;58;4;1,89;1;75,21;0;0;7,49;0
121,42;2;0;1;18;3;38,42;0;72,76;0;0;6,36;0
110,39;3;0;5;18;1;44,08;0;69,84;0;0;6,8;0
99,48;2;0;5;65;0;2,6;1;75,28;0;1;4,56;0
58,29;3;1;3;39;1;57,44;1;60,68;1;0;4,62;0
124,19;2;0;5;18;10;4,81;1;51,87;0;1;4,24;0
91,99;2;0;2;35;1;17,32;0;76,24;1;0;4,99;0
155,93;3;0;5;34;6;17,32;1;69,78;0;0;4,99;0
110,6;3;0;3;35;1;19,49;1;82,03;0;0;8,65;1
120,02;3;0;1;65;1;68,23;2;67,08;0;0;1,12;0
108,89;2;1;3;51;1;24,75;1;75,31;0;0;5,42;0
38,05;2;0;2;24;3;49,2;2;87,84;1;0;3,82;0
101,74;2;0;4;26;13;3,07;1;42,61;0;1;4,03;0
104,05;2;0;3;35;0;41,25;0;60,09;1;1;4,84;0
99,48;3;0;6;37;6;3,74;0;75,31;0;0;5,91;0
167,78;2;0;2;24;0;68,23;2;99,19;0;0;3,71;0
72,22;3;1;1;27;1;38,24;1;72,49;0;0;6,44;0
83,35;3;0;2;71;5;68,23;2;54,48;0;1;6,91;0
50,47;2;0;5;53;6;18,53;0;57,71;0;0;4,99;0
147,5;3;0;2;56;1;0,13;2;100,0;1;0;4,82;0
173,63;1;0;6;35;7;12,99;0;88,4;0;0;5,06;0
72,95;3;0;3;29;8;68,07;0;58,98;1;0;4,99;0
99,48;2;0;2;40;0;3,0;1;81,27;0;1;7,89;0
99,48;3;0;5;18;8;17,32;0;65,78;0;1;1,22;0
161,54;1;1;3;18;0;29,74;0;72,42;0;0;4,92;1
73,86;2;0;3;28;2;33,63;0;69,91;0;0;4,99;0
46,62;1;0;2;41;3;15,33;1;83,59;0;0;3,45;0
99,82;3;0;3;67;5;37,06;0;90,18;0;0;5,9;0
101,5;3;0;1;41;3;17,32;2;59,3;0;1;7,59;0
190,3;3;0;0;44;6;13,59;0;75,31;0;0;3,45;0
78,54;2;0;2;32;3;7,91;1;100,0;0;1;4,8;0
93,59;3;1;1;51;2;23,1;1;60,21;0;1;4,32;1
134,49;2;0;1;42;0;17,32;1;49,01;1;0;0,0;0
94,56;2;0;2;44;0;3,22;2;59,41;0;0;5,04;0
80,4;2;0;2;29;3;9,99;2;47,21;0;1;5,65;0
111,6;3;0;1;50;0;28,51;0;70,82;1;0;4,25;0
99,48;2;0;2;42;2;0,97;1;87,74;0;0;2,29;0
99,48;3;0;2;57;0;52,92;0;67,96;0;1;6,59;0
99,48;3;0;3;27;1;50,38;0;63,54;0;0;0,64;0
155,16;3;0;2;63;3;16,36;1;94,01;0;0;3,76;0
99,48;3;0;3;65;5;17,85;0;72,3;1;0;4,14;0
123,76;2;0;3;64;3;22,88;2;62,62;0;0;8,27;1
85,29;3;0;3;18;0;28,27;0;86,44;0;0;2,13;0
169,49;3;0;3;50;0;12,89;1;88,75;0;1;8,09;1
88,57;2;0;5;37;3;5,2;1;73,36;1;0;4,86;0
99,48;2;0;1;37;2;11,19;0;91,94;0;0;3,66;0
36,16;2;0;0;52;4;65,66;2;74,74;0;0;4,02;0
101,05;1;0;3;58;13;7,43;1;59,41;1;0;4,99;0
49,57;2;0;1;27;0;68,23;1;77,45;0;1;4,99;0
80,39;3;0;1;29;3;68,23;0;39,19;0;0;3,67;0
126,0;2;0;1;44;0;18,73;1;58,62;0;0;4,99;0
105,17;2;0;4;30;1;1,2;2;60,16;0;0;2,85;0
1,0;3;0;1;35;3;0,39;1;83,31;1;0;4,99;0
99,48;3;0;3;45;0;23,13;1;82,16;1;0;0,51;0
55,06;2;0;2;35;2;18,8;2;100,0;0;0;6,03;0
28,46;2;0;2;18;8;16,03;1;96,53;0;0;4,99;0
138,97;2;0;3;18;4;22,32;0;100,0;0;0;4,99;0
88,91;3;0;4;27;3;17,32;1;47,47;0;0;4,04;0
111,03;1;0;3;44;5;29,25;1;92,54;0;0;6,89;1
106,47;3;0;7;18;0;35,37;0;75,31;0;1;7,09;0
63,45;3;1;2;41;12;6,72;0;74,86;0;1;4,34;0
16,88;3;0;2;27;0;20,97;0;84,83;0;1;4,9;0
90,21;3;1;2;58;0;2,94;1;59,56;0;1;4,99;0
172,1;2;0;1;18;13;17,32;0;60,42;0;0;7,46;0
87,5;2;0;1;35;0;11,84;1;88,12;0;1;5,19;0
60,76;3;0;5;45;1;11,99;0;69,65;0;0;5,42;1
21,79;3;0;3;44;0;7,91;0;75,31;0;0;2,68;0
96,61;1;0;3;35;2;17,32;1;90,88;0;1;7,2;0
125,03;3;0;2;38;4;68,23;1;53,22;0;0;4,99;0
87,94;1;0;1;19;6;2,02;0;83,13;0;1;4,99;0
99,48;2;0;3;45;13;9,08;0;68,3;0;1;4,17;0
155,28;2;0;2;29;1;68,23;0;61,66;0;0;11,06;0
110,56;2;0;1;35;5;22,78;2;21,48;0;1;4,99;0
52,18;3;0;3;32;8;20,67;1;75,01;0;0;3,61;0
103,38;2;0;4;35;1;6,62;2;100,0;0;1;4,99;0
106,65;2;0;4;27;11;68,23;0;73,72;0;0;2,78;0
161,38;3;0;0;35;8;0,86;0;81,54;0;0;4,22;1
115,56;2;0;2;48;4;18,19;0;75,31;0;0;6,11;0
219,58;3;0;1;28;2;43,72;0;97,05;0;0;7,35;0
85,94;3;0;3;35;5;37,61;0;75,31;0;1;2,86;0
12,64;3;0;3;54;9;5,14;1;88,23;0;0;3,48;0
101,02;2;0;3;35;3;16,83;0;34,45;0;0;4,99;0
134,58;3;0;2;28;8;8,15;0;75,31;0;0;7,55;0
106,11;2;0;5;27;12;19,92;1;72,29;0;0;2,19;0
170,17;3;0;3;19;6;15,92;0;58,69;0;0;4,58;0
84,06;3;0;0;71;3;0,72;0;68,68;0;0;1,34;0
65,98;3;0;2;36;6;1,64;0;98,92;0;0;6,68;0
129,68;1;0;3;31;7;18,41;0;91,27;1;0;4,99;0
41,91;2;0;1;22;1;1,9;1;89,21;0;0;2,9;0
74,12;3;0;4;32;4;28,03;0;80,74;0;0;6,04;0
183,07;3;0;0;32;1;11,05;1;77,31;0;0;7,22;0
113,24;3;0;5;55;7;6,49;1;68,69;0;0;6,49;0
153,13;3;0;1;40;13;13,59;2;57,58;0;0;4,99;0
55,91;1;0;3;32;0;5,55;2;92,84;0;0;6,8;0
1,0;2;0;3;22;2;11,59;0;51,58;0;0;5,58;0
192,32;3;0;3;18;5;16,86;0;75,31;0;0;5,96;0
186,75;2;0;4;57;1;19,93;0;52,63;0;0;8,76;0
111,69;3;0;2;31;13;36,46;0;49,53;0;1;5,5;0
201,22;3;0;5;37;3;17,32;1;69,27;0;0;4,99;0
124,99;2;0;3;70;2;27,88;0;67,63;0;0;4,29;0
87,64;3;1;3;59;3;13,32;0;50,07;0;0;4,99;0
20,09;3;0;3;18;0;6,09;1;75,0;0;1;3,73;0
132,62;2;0;6;35;1;8,09;0;59,01;0;0;4,12;0
151,69;2;0;2;46;0;2,78;0;77,39;0;0;6,77;0
59,35;3;0;0;18;1;51,0;2;100,0;0;0;4,99;0
150,36;2;1;1;29;1;1,42;1;55,79;0;0;6,22;0
99,48;1;0;4;28;2;2,23;1;87,53;0;1;4,18;0
69,52;1;0;4;23;1;0,03;0;43,33;0;0;6,03;0
12,57;3;0;2;35;13;21,83;0;85,78;0;1;7,09;0
73,7;3;0;3;18;3;62,85;0;79,77;0;0;2,85;0
65,47;3;0;4;28;6;21,82;2;95,19;0;0;4,71;0
105,09;2;0;3;18;5;2,76;2;36,67;0;0;6,23;0
44,02;2;1;5;20;2;4,83;0;86,9;0;1;4,99;0
148,02;2;0;3;18;1;34,74;0;89,11;0;1;3,39;0
120,99;1;1;5;52;2;38,49;1;100,0;0;1;3,96;0
139,45;2;0;5;23;3;24,42;2;48,1;0;1;6,68;0
85,05;2;0;3;54;3;12,55;0;86,11;0;0;5,25;0
85,63;3;0;4;29;8;2,43;1;77,74;0;1;2,62;0
92,08;2;0;3;35;2;34,87;0;53,21;0;0;6,18;0
100,52;1;0;3;22;1;17,85;2;60,14;0;0;4,99;0
55,23;3;0;4;30;13;12,0;1;54,66;0;0;4,99;0
31,03;2;0;4;47;7;14,69;2;100,0;0;1;6,78;0
73,77;3;0;6;18;1;23,9;1;79,1;0;0;4,09;0
83,67;2;0;4;44;3;68,23;0;83,71;0;0;5,47;0
12,23;2;0;4;18;8;11,41;0;84,67;0;0;4,03;0
87,06;3;0;1;48;0;34,42;0;58,8;0;1;8,07;1
59,86;3;0;5;18;0;32,25;2;77,31;0;0;5,03;0
132,23;2;0;2;29;1;14,27;0;62,44;0;0;5,41;0
49,31;3;0;6;38;1;13,42;0;68,32;0;0;5,99;0
101,61;2;0;0;18;3;3,24;0;100,0;0;0;4,99;0
153,58;3;0;1;58;0;17,01;0;69,76;0;0;7,63;0
79,38;2;0;2;26;5;7,97;1;53,51;0;1;5,72;0
174,87;3;0;4;18;4;10,69;0;82,14;0;0;2,81;1
61,63;2;0;4;48;0;1,03;0;98,57;0;1;4,07;0
